,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0_stop,1_stop,2_stop,3_stop,4_stop,5_stop,6_stop,7_stop,8_stop,9_stop,10_stop,11_stop,12_stop,13_stop,14_stop,15_stop,16_stop,17_stop,18_stop,19_stop,20_stop,21_stop,22_stop,23_stop,24_stop,25_stop,26_stop,27_stop,28_stop,29_stop,30_stop,31_stop,32_stop,33_stop,34_stop,35_stop,36_stop,37_stop,38_stop,39_stop,40_stop,41_stop,42_stop,43_stop,44_stop,45_stop,46_stop,47_stop,48_stop,49_stop,restart_time
66,326.3999999999993,329.0999999999993,331.7999999999993,334.49999999999926,337.19999999999925,339.89999999999924,342.5999999999992,345.2999999999992,347.9999999999992,350.6999999999992,353.3999999999992,356.09999999999917,358.79999999999916,360.29999999999916,362.99999999999915,365.69999999999914,367.19999999999914,369.8999999999991,372.5999999999991,375.2999999999991,377.9999999999991,380.6999999999991,383.39999999999907,386.09999999999906,388.79999999999905,391.49999999999903,394.199999999999,395.699999999999,397.199999999999,398.699999999999,401.399999999999,404.099999999999,405.599999999999,408.299999999999,409.799999999999,411.299999999999,413.999999999999,416.69999999999897,418.19999999999897,420.89999999999895,422.39999999999895,423.89999999999895,425.39999999999895,428.09999999999894,430.79999999999893,433.4999999999989,436.1999999999989,438.8999999999989,441.5999999999989,444.2999999999989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,446.99999999999886
67,330.19999999999925,332.89999999999924,335.5999999999992,337.0999999999992,339.7999999999992,342.4999999999992,345.1999999999992,347.8999999999992,350.59999999999917,353.29999999999916,355.99999999999915,358.69999999999914,361.3999999999991,364.0999999999991,366.7999999999991,369.4999999999991,372.1999999999991,374.89999999999907,377.59999999999906,380.29999999999905,382.99999999999903,385.699999999999,388.399999999999,391.099999999999,392.599999999999,395.299999999999,396.799999999999,398.299999999999,399.799999999999,401.299999999999,402.799999999999,405.499999999999,408.19999999999897,409.69999999999897,411.19999999999897,412.69999999999897,414.19999999999897,416.89999999999895,419.59999999999894,421.09999999999894,423.79999999999893,425.29999999999893,427.9999999999989,430.6999999999989,433.3999999999989,436.0999999999989,438.7999999999989,440.2999999999989,442.99999999999886,445.69999999999885,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,448.39999999999884
68,332.7999999999993,335.49999999999926,338.19999999999925,340.89999999999924,343.5999999999992,346.2999999999992,348.9999999999992,351.6999999999992,354.3999999999992,355.8999999999992,358.59999999999917,361.29999999999916,363.99999999999915,365.49999999999915,368.19999999999914,370.8999999999991,372.3999999999991,375.0999999999991,377.7999999999991,380.4999999999991,383.1999999999991,385.89999999999907,388.59999999999906,391.29999999999905,393.99999999999903,396.699999999999,398.199999999999,399.699999999999,402.399999999999,405.099999999999,406.599999999999,408.099999999999,410.799999999999,412.299999999999,413.799999999999,416.499999999999,417.999999999999,419.499999999999,422.19999999999897,424.89999999999895,426.39999999999895,429.09999999999894,431.79999999999893,434.4999999999989,437.1999999999989,439.8999999999989,442.5999999999989,445.2999999999989,447.99999999999886,450.69999999999885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,453.39999999999884
69,338.9999999999992,341.6999999999992,344.3999999999992,347.09999999999917,349.79999999999916,352.49999999999915,353.99999999999915,355.49999999999915,358.19999999999914,360.8999999999991,363.5999999999991,365.0999999999991,367.7999999999991,369.2999999999991,371.9999999999991,374.6999999999991,377.39999999999907,380.09999999999906,382.79999999999905,385.49999999999903,388.199999999999,390.899999999999,393.599999999999,396.299999999999,398.999999999999,400.499999999999,401.999999999999,403.499999999999,406.19999999999897,408.89999999999895,411.59999999999894,414.29999999999893,416.9999999999989,419.6999999999989,421.1999999999989,423.8999999999989,426.5999999999989,429.2999999999989,430.7999999999989,433.49999999999886,434.99999999999886,436.49999999999886,437.99999999999886,439.49999999999886,442.19999999999885,443.69999999999885,446.39999999999884,449.09999999999883,450.59999999999883,453.2999999999988,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,454.7999999999988
70,343.9999999999992,346.6999999999992,349.3999999999992,352.09999999999917,354.79999999999916,357.49999999999915,358.99999999999915,361.69999999999914,364.3999999999991,367.0999999999991,369.7999999999991,371.2999999999991,372.7999999999991,375.4999999999991,378.1999999999991,380.89999999999907,383.59999999999906,386.29999999999905,387.79999999999905,390.49999999999903,393.199999999999,394.699999999999,396.199999999999,398.899999999999,401.599999999999,404.299999999999,406.999999999999,408.499999999999,409.999999999999,411.499999999999,412.999999999999,415.69999999999897,417.19999999999897,418.69999999999897,421.39999999999895,424.09999999999894,425.59999999999894,428.29999999999893,430.9999999999989,433.6999999999989,436.3999999999989,439.0999999999989,441.7999999999989,444.49999999999886,445.99999999999886,448.69999999999885,450.19999999999885,452.89999999999884,455.59999999999883,458.2999999999988,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,460.9999999999988
71,346.59999999999917,349.29999999999916,351.99999999999915,354.69999999999914,357.3999999999991,360.0999999999991,362.7999999999991,365.4999999999991,368.1999999999991,370.89999999999907,373.59999999999906,375.09999999999906,377.79999999999905,380.49999999999903,383.199999999999,385.899999999999,387.399999999999,390.099999999999,392.799999999999,395.499999999999,398.19999999999897,400.89999999999895,402.39999999999895,403.89999999999895,406.59999999999894,409.29999999999893,410.79999999999893,413.4999999999989,414.9999999999989,416.4999999999989,419.1999999999989,420.6999999999989,423.3999999999989,424.8999999999989,426.3999999999989,427.8999999999989,430.5999999999989,433.2999999999989,435.99999999999886,437.49999999999886,438.99999999999886,440.49999999999886,441.99999999999886,444.69999999999885,447.39999999999884,450.09999999999883,452.7999999999988,455.4999999999988,458.1999999999988,460.8999999999988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,463.5999999999988
72,352.79999999999916,355.49999999999915,358.19999999999914,360.8999999999991,363.5999999999991,366.2999999999991,368.9999999999991,370.4999999999991,373.1999999999991,375.89999999999907,377.39999999999907,380.09999999999906,382.79999999999905,385.49999999999903,388.199999999999,390.899999999999,393.599999999999,396.299999999999,398.999999999999,400.499999999999,403.19999999999897,405.89999999999895,408.59999999999894,411.29999999999893,413.9999999999989,416.6999999999989,419.3999999999989,422.0999999999989,423.5999999999989,426.2999999999989,427.7999999999989,430.49999999999886,431.99999999999886,433.49999999999886,434.99999999999886,437.69999999999885,440.39999999999884,441.89999999999884,443.39999999999884,444.89999999999884,446.39999999999884,449.09999999999883,451.7999999999988,454.4999999999988,457.1999999999988,459.8999999999988,462.5999999999988,465.29999999999876,467.99999999999875,470.69999999999874,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,473.3999999999987
73,357.7999999999991,360.4999999999991,363.1999999999991,365.89999999999907,368.59999999999906,371.29999999999905,373.99999999999903,376.699999999999,379.399999999999,380.899999999999,383.599999999999,386.299999999999,388.999999999999,391.69999999999897,394.39999999999895,395.89999999999895,398.59999999999894,400.09999999999894,402.79999999999893,405.4999999999989,408.1999999999989,410.8999999999989,412.3999999999989,415.0999999999989,417.7999999999989,420.49999999999886,423.19999999999885,425.89999999999884,427.39999999999884,428.89999999999884,430.39999999999884,431.89999999999884,434.59999999999883,436.09999999999883,438.7999999999988,440.2999999999988,442.9999999999988,445.6999999999988,448.3999999999988,451.0999999999988,452.5999999999988,454.0999999999988,455.5999999999988,458.29999999999876,459.79999999999876,462.49999999999875,465.19999999999874,467.8999999999987,469.3999999999987,472.0999999999987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,474.7999999999987
74,363.9999999999991,366.6999999999991,369.39999999999907,372.09999999999906,374.79999999999905,377.49999999999903,380.199999999999,382.899999999999,385.599999999999,388.299999999999,390.999999999999,393.69999999999897,396.39999999999895,399.09999999999894,401.79999999999893,403.29999999999893,404.79999999999893,406.29999999999893,408.9999999999989,411.6999999999989,414.3999999999989,417.0999999999989,419.7999999999989,421.2999999999989,423.99999999999886,426.69999999999885,428.19999999999885,430.89999999999884,433.59999999999883,435.09999999999883,436.59999999999883,438.09999999999883,439.59999999999883,442.2999999999988,443.7999999999988,445.2999999999988,446.7999999999988,449.4999999999988,452.1999999999988,453.6999999999988,455.1999999999988,456.6999999999988,459.3999999999988,460.8999999999988,462.3999999999988,465.0999999999988,467.79999999999876,470.49999999999875,473.19999999999874,475.8999999999987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,478.5999999999987
75,370.199999999999,371.699999999999,374.399999999999,377.099999999999,379.799999999999,381.299999999999,383.999999999999,386.69999999999897,388.19999999999897,389.69999999999897,392.39999999999895,393.89999999999895,396.59999999999894,399.29999999999893,401.9999999999989,404.6999999999989,407.3999999999989,410.0999999999989,412.7999999999989,414.2999999999989,416.99999999999886,419.69999999999885,422.39999999999884,425.09999999999883,427.7999999999988,430.4999999999988,433.1999999999988,434.6999999999988,436.1999999999988,438.8999999999988,441.5999999999988,443.0999999999988,445.79999999999876,447.29999999999876,448.79999999999876,451.49999999999875,452.99999999999875,455.69999999999874,458.3999999999987,459.8999999999987,461.3999999999987,464.0999999999987,466.7999999999987,468.2999999999987,469.7999999999987,471.2999999999987,473.9999999999987,476.6999999999987,479.39999999999867,480.89999999999867,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,483.59999999999866
76,372.79999999999905,375.49999999999903,378.199999999999,380.899999999999,383.599999999999,386.299999999999,388.999999999999,391.69999999999897,393.19999999999897,394.69999999999897,397.39999999999895,400.09999999999894,401.59999999999894,404.29999999999893,406.9999999999989,409.6999999999989,411.1999999999989,412.6999999999989,414.1999999999989,416.8999999999989,419.5999999999989,422.2999999999989,424.99999999999886,426.49999999999886,429.19999999999885,431.89999999999884,433.39999999999884,436.09999999999883,438.7999999999988,440.2999999999988,441.7999999999988,443.2999999999988,445.9999999999988,448.6999999999988,451.3999999999988,452.8999999999988,455.5999999999988,457.0999999999988,458.5999999999988,461.29999999999876,462.79999999999876,465.49999999999875,468.19999999999874,470.8999999999987,473.5999999999987,475.0999999999987,477.7999999999987,480.4999999999987,483.1999999999987,484.6999999999987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,487.39999999999867
77,380.19999999999897,382.89999999999895,385.59999999999894,388.29999999999893,390.9999999999989,392.4999999999989,395.1999999999989,396.6999999999989,399.3999999999989,402.0999999999989,404.7999999999989,406.2999999999989,407.7999999999989,410.49999999999886,413.19999999999885,415.89999999999884,418.59999999999883,420.09999999999883,421.59999999999883,424.2999999999988,426.9999999999988,429.6999999999988,432.3999999999988,435.0999999999988,436.5999999999988,438.0999999999988,439.5999999999988,442.29999999999876,443.79999999999876,445.29999999999876,447.99999999999875,450.69999999999874,452.19999999999874,453.69999999999874,455.19999999999874,456.69999999999874,458.19999999999874,460.8999999999987,462.3999999999987,465.0999999999987,466.5999999999987,468.0999999999987,470.7999999999987,473.4999999999987,474.9999999999987,477.6999999999987,480.39999999999867,483.09999999999866,484.59999999999866,487.29999999999865,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,488.79999999999865
78,385.19999999999897,387.89999999999895,390.59999999999894,393.29999999999893,394.79999999999893,397.4999999999989,398.9999999999989,401.6999999999989,404.3999999999989,407.0999999999989,408.5999999999989,410.0999999999989,412.7999999999989,415.49999999999886,418.19999999999885,420.89999999999884,422.39999999999884,425.09999999999883,427.7999999999988,430.4999999999988,431.9999999999988,434.6999999999988,436.1999999999988,438.8999999999988,441.5999999999988,444.29999999999876,445.79999999999876,448.49999999999875,449.99999999999875,452.69999999999874,455.3999999999987,458.0999999999987,459.5999999999987,462.2999999999987,463.7999999999987,465.2999999999987,467.9999999999987,470.6999999999987,473.39999999999867,474.89999999999867,476.39999999999867,479.09999999999866,481.79999999999865,484.49999999999864,485.99999999999864,488.6999999999986,491.3999999999986,494.0999999999986,495.5999999999986,498.2999999999986,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,500.9999999999986
79,387.799999999999,390.499999999999,393.19999999999897,395.89999999999895,398.59999999999894,401.29999999999893,403.9999999999989,406.6999999999989,409.3999999999989,412.0999999999989,414.7999999999989,417.49999999999886,420.19999999999885,422.89999999999884,425.59999999999883,427.09999999999883,428.59999999999883,430.09999999999883,432.7999999999988,434.2999999999988,436.9999999999988,438.4999999999988,441.1999999999988,443.8999999999988,446.5999999999988,449.29999999999876,450.79999999999876,452.29999999999876,454.99999999999875,457.69999999999874,460.3999999999987,461.8999999999987,463.3999999999987,466.0999999999987,467.5999999999987,469.0999999999987,470.5999999999987,472.0999999999987,474.7999999999987,477.4999999999987,478.9999999999987,481.6999999999987,483.1999999999987,485.89999999999867,488.59999999999866,491.29999999999865,492.79999999999865,495.49999999999864,496.99999999999864,499.6999999999986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,502.3999999999986
80,395.1999999999989,397.8999999999989,400.5999999999989,403.2999999999989,404.7999999999989,407.49999999999886,408.99999999999886,410.49999999999886,413.19999999999885,415.89999999999884,418.59999999999883,420.09999999999883,422.7999999999988,425.4999999999988,428.1999999999988,430.8999999999988,433.5999999999988,435.0999999999988,437.79999999999876,440.49999999999875,441.99999999999875,444.69999999999874,447.3999999999987,450.0999999999987,451.5999999999987,454.2999999999987,455.7999999999987,458.4999999999987,461.1999999999987,462.6999999999987,464.1999999999987,465.6999999999987,467.1999999999987,469.89999999999867,471.39999999999867,474.09999999999866,476.79999999999865,478.29999999999865,480.99999999999864,483.6999999999986,486.3999999999986,487.8999999999986,489.3999999999986,492.0999999999986,494.7999999999986,497.4999999999986,500.19999999999857,502.89999999999856,505.59999999999854,508.29999999999853,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,510.9999999999985
81,396.599999999999,399.299999999999,401.999999999999,404.69999999999897,407.39999999999895,408.89999999999895,411.59999999999894,414.29999999999893,416.9999999999989,419.6999999999989,422.3999999999989,425.0999999999989,427.7999999999989,430.49999999999886,433.19999999999885,435.89999999999884,438.59999999999883,440.09999999999883,441.59999999999883,443.09999999999883,445.7999999999988,447.2999999999988,448.7999999999988,451.4999999999988,454.1999999999988,456.8999999999988,459.5999999999988,461.0999999999988,462.5999999999988,464.0999999999988,465.5999999999988,468.29999999999876,470.99999999999875,473.69999999999874,475.19999999999874,476.69999999999874,478.19999999999874,480.8999999999987,482.3999999999987,485.0999999999987,486.5999999999987,488.0999999999987,489.5999999999987,492.2999999999987,493.7999999999987,496.4999999999987,499.1999999999987,500.6999999999987,503.39999999999867,506.09999999999866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,508.79999999999865
82,402.799999999999,405.499999999999,408.19999999999897,410.89999999999895,413.59999999999894,416.29999999999893,418.9999999999989,421.6999999999989,424.3999999999989,427.0999999999989,428.5999999999989,430.0999999999989,432.7999999999989,435.49999999999886,436.99999999999886,438.49999999999886,441.19999999999885,443.89999999999884,446.59999999999883,448.09999999999883,450.7999999999988,453.4999999999988,456.1999999999988,458.8999999999988,461.5999999999988,463.0999999999988,465.79999999999876,467.29999999999876,468.79999999999876,470.29999999999876,471.79999999999876,473.29999999999876,474.79999999999876,476.29999999999876,477.79999999999876,479.29999999999876,481.99999999999875,484.69999999999874,486.19999999999874,488.8999999999987,491.5999999999987,494.2999999999987,496.9999999999987,499.6999999999987,502.39999999999867,505.09999999999866,507.79999999999865,510.49999999999864,513.1999999999987,515.8999999999987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,517.3999999999987
83,406.599999999999,409.299999999999,411.999999999999,414.69999999999897,417.39999999999895,420.09999999999894,422.79999999999893,425.4999999999989,428.1999999999989,430.8999999999989,433.5999999999989,436.2999999999989,437.7999999999989,440.49999999999886,441.99999999999886,443.49999999999886,444.99999999999886,446.49999999999886,449.19999999999885,451.89999999999884,454.59999999999883,457.2999999999988,458.7999999999988,460.2999999999988,462.9999999999988,465.6999999999988,468.3999999999988,471.0999999999988,473.79999999999876,476.49999999999875,479.19999999999874,481.8999999999987,484.5999999999987,486.0999999999987,487.5999999999987,490.2999999999987,492.9999999999987,495.6999999999987,497.1999999999987,499.89999999999867,501.39999999999867,502.89999999999867,504.39999999999867,507.09999999999866,508.59999999999866,511.29999999999865,513.9999999999986,516.6999999999987,518.1999999999987,520.8999999999987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,523.5999999999988
84,409.19999999999897,411.89999999999895,414.59999999999894,416.09999999999894,418.79999999999893,421.4999999999989,422.9999999999989,424.4999999999989,427.1999999999989,428.6999999999989,431.3999999999989,434.0999999999989,435.5999999999989,438.2999999999989,440.99999999999886,443.69999999999885,446.39999999999884,447.89999999999884,450.59999999999883,452.09999999999883,453.59999999999883,456.2999999999988,458.9999999999988,461.6999999999988,464.3999999999988,467.0999999999988,469.79999999999876,471.29999999999876,472.79999999999876,475.49999999999875,476.99999999999875,478.49999999999875,481.19999999999874,482.69999999999874,485.3999999999987,488.0999999999987,490.7999999999987,492.2999999999987,494.9999999999987,497.6999999999987,499.1999999999987,500.6999999999987,503.39999999999867,504.89999999999867,506.39999999999867,509.09999999999866,510.59999999999866,513.2999999999987,514.7999999999987,517.4999999999987,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,520.1999999999988
85,414.399999999999,417.099999999999,419.799999999999,421.299999999999,423.999999999999,425.499999999999,428.19999999999897,430.89999999999895,432.39999999999895,435.09999999999894,437.79999999999893,439.29999999999893,441.9999999999989,444.6999999999989,447.3999999999989,448.8999999999989,451.5999999999989,453.0999999999989,454.5999999999989,457.2999999999989,458.7999999999989,461.49999999999886,462.99999999999886,465.69999999999885,468.39999999999884,471.09999999999883,472.59999999999883,475.2999999999988,476.7999999999988,478.2999999999988,479.7999999999988,481.2999999999988,482.7999999999988,485.4999999999988,488.1999999999988,490.8999999999988,492.3999999999988,495.0999999999988,497.79999999999876,500.49999999999875,501.99999999999875,504.69999999999874,507.3999999999987,510.0999999999987,512.7999999999987,515.4999999999987,516.9999999999987,519.6999999999988,522.3999999999988,523.8999999999988,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,526.5999999999989
86,415.39999999999895,418.09999999999894,420.79999999999893,423.4999999999989,426.1999999999989,427.6999999999989,429.1999999999989,431.8999999999989,434.5999999999989,437.2999999999989,439.99999999999886,442.69999999999885,445.39999999999884,448.09999999999883,450.7999999999988,453.4999999999988,456.1999999999988,458.8999999999988,461.5999999999988,464.29999999999876,465.79999999999876,468.49999999999875,471.19999999999874,473.8999999999987,475.3999999999987,478.0999999999987,480.7999999999987,482.2999999999987,483.7999999999987,485.2999999999987,487.9999999999987,489.4999999999987,492.1999999999987,494.89999999999867,497.59999999999866,499.09999999999866,501.79999999999865,504.49999999999864,507.1999999999986,509.8999999999986,511.3999999999986,512.8999999999986,515.5999999999987,518.2999999999987,520.9999999999987,523.6999999999988,526.3999999999988,527.8999999999988,530.5999999999989,533.2999999999989,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,535.999999999999
87,421.79999999999893,423.29999999999893,425.9999999999989,428.6999999999989,431.3999999999989,434.0999999999989,436.7999999999989,438.2999999999989,440.99999999999886,442.49999999999886,445.19999999999885,446.69999999999885,449.39999999999884,452.09999999999883,454.7999999999988,457.4999999999988,460.1999999999988,461.6999999999988,463.1999999999988,465.8999999999988,468.5999999999988,471.29999999999876,473.99999999999875,476.69999999999874,479.3999999999987,482.0999999999987,483.5999999999987,486.2999999999987,487.7999999999987,489.2999999999987,490.7999999999987,493.4999999999987,496.1999999999987,498.89999999999867,500.39999999999867,503.09999999999866,505.79999999999865,508.49999999999864,511.1999999999986,513.8999999999986,516.5999999999987,519.2999999999987,521.9999999999987,524.6999999999988,527.3999999999988,530.0999999999989,532.7999999999989,535.499999999999,536.999999999999,539.699999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,542.3999999999991
